Company Name,long,lat,Supermarket_within_5_miles,Location Employee Size Actual,Location Sales Volume Actual,Status,Year
Lucky 7 Deli Market,-74.27858979999999,39.9964665,3,8,2069000.0,Open,2011
Lucky Mart,-74.10584990000001,40.8660471,30,2,505000.0,Open,2011
3 J's Specialty LLC,-74.6401576,40.5665413,9,5,308000.0,Open,2011
Chlo Grocery Store,-74.1618009,40.921383299999995,20,4,831000.0,Open,2011
Dre Deli & Grocery,-74.20940999999999,40.74385,15,4,238000.0,Open,2011
Fairlawn No 1 Foodmarket,-74.133525,40.9344237,20,2,505000.0,Open,2011
Food City,-73.95756540000001,40.8696881,28,10,2524000.0,Open,2011
Jo'h Metro,-74.07058520000001,40.9067363,24,20,5047000.0,Open,2011
Country Farm Grocery Store,-74.1080753,40.038855100000006,6,2,518000.0,Open,2011
Delight Big Bazar,-74.5062481,40.408403,8,2,458000.0,Open,2011
Ravi Food & News,-74.2210737,40.6718075,25,1,241000.0,Open,2011
ADPP Enterprises Inc,-74.0661795,40.81826029999999,29,5,1262000.0,Open,2011
Angel's Market,-74.80524969999999,39.635085700000005,2,2,529000.0,Open,2011
Benefit Nutrition,-74.1218438,40.9798369,14,2,505000.0,Open,2011
Caresoft Inc,-74.4058444,40.5330373,22,2,458000.0,Open,2011
Collings Convenience Store,-74.5037158,39.4917287,4,2,529000.0,Open,2011
Costa Deoro Grocery,-74.2231566,40.6696431,25,1,241000.0,Open,2011
Dressler's Auto Repair,-74.096852,40.414456,8,3,530000.0,Open,2011
El Mercadito,-75.0345556,39.487300899999994,8,3,716000.0,Open,2011
Isaiah Sib Corp,-74.0890558,40.7240564,32,2,461000.0,Open,2011
Kings Super Market,-74.04097420000001,41.0008528,14,2,505000.0,Open,2011
L J Mini Market LLC,-74.1601222,40.726787,19,1,243000.0,Open,2011
Lucero Star LLC,-74.09722559999999,40.6977768,21,3,163000.0,Open,2011
Chans Wok,-74.0868303,40.877217,25,5,1262000.0,Open,2011
Lupe's General Store,-74.5737662,40.723709299999996,3,3,575000.0,Open,2011
Real Kosher,-74.1409934,40.7286217,19,30,7279000.0,Open,2011
Salex Foods Corp,-74.20513829999999,40.864824299999995,19,3,623000.0,Open,2011
Buckalew's Restaurant & Tavern,-74.23952940000001,39.563801899999994,1,6,317000.0,Open,2011
Cameron's Scottish Foods,-74.1430578,40.0388503,6,2,518000.0,Open,2011
Country Farm,-74.0100439,40.224328799999995,9,2,458000.0,Open,2011
Elmandado Market,-74.9387168,39.524465299999996,2,2,529000.0,Open,2011
Kolos European Food Market,-74.2161212,40.1071382,10,2,518000.0,Open,2011
City Grocery & News Inc,-74.0553123,40.7490055,49,1,231000.0,Open,2011
Country Farm,-74.5668785,40.8258711,9,2,529000.0,Open,2011
Kenny's Convenience Store LLC,-74.0263748,40.9199686,20,2,505000.0,Open,2011
Margarita Deli Grocery,-74.0825004,40.7197732,32,2,461000.0,Open,2011
Medallion Gourmet Foods,-73.99672690000001,40.938781299999995,15,2,505000.0,Open,2011
Two Lucky Convenience Store,-74.2239052,40.6990489,27,2,481000.0,Open,2011
Wakiwaynes Wild & Wonderful,-74.11675749999999,40.0163513,8,3,776000.0,Open,2011
Alamane Muslim Merchants,-74.175511,40.735338399999996,17,1,243000.0,Open,2011
Chefsk's Polish Foods,-74.10520759999999,40.859174100000004,29,2,505000.0,Open,2011
Convenience Store,-74.2375349,40.6333244,28,4,961000.0,Open,2011
Despensa Estrella Market,-74.0386187,40.7585978,55,2,461000.0,Open,2011
Fresh Market At Arctic Foods,-74.96987370000001,40.7601386,1,49,11470000.0,Open,2011
Gisselle Grocery 2,-74.0774459,40.7083962,21,1,231000.0,Open,2011
Joe's Market,-74.2265303,40.7712308,16,4,659000.0,Open,2011
Korean Foods & Warehouse,-74.02370040000001,40.8483149,29,2,239000.0,Open,2011
Bayonne Family Grocery,-74.12834659999999,40.6564136,18,1,231000.0,Open,2011
Bull Boi Meat Supermarket,-73.9852297,40.31419520000001,7,3,687000.0,Open,2011
Ey Global Svc LTD,-74.3783968,40.7291326,17,3,721000.0,Open,2011
Hillside Variety & Grocery,-74.2242491,40.7053595,27,2,481000.0,Open,2011
Los Primos Grocery,-74.1317838,40.864948299999995,29,1,208000.0,Open,2011
Malvri Grocery Store,-74.116357,40.8637119,29,2,416000.0,Open,2011
Nj Mini Market,-74.24861899999999,40.7159117,26,2,486000.0,Open,2011
Palisades Mini Mart,-74.10975,40.8727618,30,2,505000.0,Open,2011
Ray's Auto Repair,-74.1423194,40.9140291,23,1,121000.0,Open,2011
State Maps,-74.26186899999999,39.775031299999995,6,5,4807000.0,Open,2011
Buca's Munchie Spot,-74.1571507,40.9068088,18,1,208000.0,Open,2011
County Farm,-74.4076997,40.9006777,5,2,529000.0,Open,2011
Crossroads Food Store,-74.1987225,40.7951903,25,4,238000.0,Open,2011
Deli & Mini-Mart,-75.12984190000002,39.86654620000001,23,1,159000.0,Open,2011
Downtown Food Market,-75.1196231,39.9307605,31,3,665000.0,Open,2011
First Food Stop,-74.64873490000001,40.4992448,3,2,459000.0,Open,2011
Garden Supermarkets,-74.12820009999999,40.86133770000001,29,5,1038000.0,Open,2011
L M Dollar Plus Grocery,-74.20120190000002,40.676542,25,2,481000.0,Open,2011
LA Joya Mini Market,-74.1258541,40.8479739,29,2,416000.0,Open,2011
Las Americas Grocery,-74.01143259999999,40.786322600000005,59,2,461000.0,Open,2011
Latino Mini Market,-74.53800340000001,40.5616139,8,2,459000.0,Open,2011
Lifeforce Healthfoods,-74.2459968,40.724157399999996,26,1,100000.0,Open,2011
Lil Express Grocery LLC,-74.13218520000001,40.8613531,29,2,416000.0,Open,2011
Los Amigos Fine Fare Sprmrkt,-74.42591469999999,40.6197765,17,20,4583000.0,Open,2011
Creemee Freeze,-74.42629659999999,40.261830700000004,0,10,2290000.0,Open,2011
Speed Gas,-74.9850537,39.6988157,5,4,3952000.0,Open,2011
Al-Aqsa Trading Co Inc,-74.1461582,40.882242100000006,29,3,623000.0,Open,2011
B & C Grocery Store,-74.1352671,40.8623471,29,2,416000.0,Open,2011
Gurunanak Food LLC,-74.24235829999999,40.592891200000004,18,2,458000.0,Open,2011
Inserra Super Markets,-74.1195686,40.8119607,23,2,505000.0,Open,2011
Jeffrey Minimarket,-74.1323687,40.8678534,29,2,416000.0,Open,2011
Jennys Grocery,-74.08412709999999,40.7177718,32,1,231000.0,Open,2011
Linka Convenient Store,-74.0022166,40.7972724,55,1,231000.0,Open,2011
Lion Grocery LLC,-74.035653,40.7674278,55,2,461000.0,Open,2011
Baba Food Market,-74.9627512,39.7133455,11,1,222000.0,Open,2011
Bodega LA Chiquita,-74.1836487,40.7228216,22,1,243000.0,Open,2011
Crystal Supermarket,-74.5290603,40.561632,8,2,459000.0,Open,2011
Dutch Hill Convenience Store,-74.1431615,40.8684636,29,1,208000.0,Open,2011
Emily Grocery,-74.1222296,40.8749043,29,2,416000.0,Open,2011
Krauser's Food Store,-74.0311827,40.99482020000001,15,3,564000.0,Open,2011
M V Grocery,-74.23236,40.7432749,22,2,486000.0,Open,2011
Palisade Convenience Store,-74.1091421,40.872570200000006,30,1,1298000.0,Open,2011
Santiago Supermarket Inc,-74.2652768,40.513377500000004,12,2,458000.0,Open,2011
Super Mini Mart,-75.02659200000001,39.483917100000006,8,3,716000.0,Open,2011
36th Street Grocery LLC,-74.02506,40.772962,55,1,231000.0,Open,2011
Country Farms,-74.52231929999999,40.6710902,4,3,793000.0,Open,2011
Deli Delish Grocery,-74.15236999999999,40.9244759,19,2,416000.0,Open,2011
Fermin Grocery Deli,-74.1638377,40.9103758,20,2,416000.0,Open,2011
Fred's Party Shop,-74.17142890000001,40.814791,26,3,407000.0,Open,2011
Huck's Place,-74.23583199999999,39.676731,6,2,518000.0,Open,2011
Bahati Inc,-75.46781290000001,39.7295402,3,1,333000.0,Open,2011
Bob's Newshop & Greeting Cards,-75.126862,39.8704353,23,1,159000.0,Open,2011
Country Farm,-73.44649659999999,40.736582500000004,1,2,458000.0,Open,2011
Eagle Rock & Eisenhower,-74.325662,40.8214947,12,3,3631000.0,Open,2011
Jersey Pride Food Store,-74.39223890000001,40.391695899999995,10,2,458000.0,Open,2011
Kathy Super Market,-74.128148,40.87654620000001,29,2,416000.0,Open,2011
Kennedy's News Agency,-75.110901,39.702338,8,2,89000.0,Open,2011
Krauser's Food Store,-74.18091109999999,40.95437879999999,17,2,416000.0,Open,2011
LA Guadalupana,-75.234264,39.429652000000004,2,1,156000.0,Open,2011
Latino Supermarket,-74.15117729999999,40.9378976,19,1,208000.0,Open,2011
Little Brown Jug,-74.0435069,40.2067311,8,2,458000.0,Open,2011
Azcona,-74.2053218,40.672951700000006,25,2,481000.0,Open,2011
Bayonne Dollar & Grocery,-74.1032002,40.6860656,18,2,327000.0,Open,2011
Bella Vista Grocery,-74.136549,40.8558313,29,2,416000.0,Open,2011
Bergen Avenue Corp,-74.078685,40.715756799999994,32,1,231000.0,Open,2011
Bobby Leon Grocery,-74.1869543,40.7760803,25,1,243000.0,Open,2011
Caisaguano Grocery,-73.8964014,40.9029708,59,2,461000.0,Open,2011
Carrasco's Grocery Store,-75.2355553,39.429017200000004,2,2,478000.0,Open,2011
E Z Mart,-74.9629338,39.4555381,8,3,716000.0,Open,2011
El Pablano Grocery,-74.2096476,39.985094399999994,8,2,518000.0,Open,2011
Garden State Farms,-74.13711009999999,40.951057,20,2,505000.0,Open,2011
Gomez Grocery,-75.08420090000001,39.946501399999995,29,2,443000.0,Open,2011
Grab & Go Jersey City,-74.0629669,40.7442616,39,3,692000.0,Open,2011
Grover Convenience Store,-74.2737765,40.24752,10,2,458000.0,Open,2011
Hackensack Convenience Store,-74.04279759999999,40.8930789,23,2,505000.0,Open,2011
Healthfair Vitamin Ctr,-74.0432771,40.32887410000001,11,15,2379000.0,Open,2011
Joe's Market,-74.2398045,40.7245471,26,6,988000.0,Open,2011
Jordan Convenience Corner,-73.9835309,40.8957714,22,2,505000.0,Open,2011
LA Tiendita Mini Market,-74.46066280000001,40.490738799999995,10,2,459000.0,Open,2011
Liberty Gourmet,-74.033711,40.750918,54,2,461000.0,Open,2011
Limarket,-75.0785209,40.8299317,0,2,469000.0,Open,2011
Liz Supermarket LLC,-74.13959059999999,40.7349889,19,2,486000.0,Open,2011
Doc Popcorn,-74.30151059999999,40.5559486,16,3,687000.0,Open,2011
T & C Food Market,-75.1235109,39.938612,31,5,1108000.0,Open,2011
A & G Supermarket Inc,-74.2033752,40.6896184,22,2,486000.0,Open,2011
Al-Amana Meat & Grocery Mart,-74.07181640000002,40.7334679,39,2,461000.0,Open,2011
American Island Market,-74.72815159999999,40.2280519,8,3,704000.0,Open,2011
Ariana Supermarket LLC,-74.21153559999999,40.7378508,26,2,486000.0,Open,2011
Ashely's Supermarket,-74.1849593,40.7518033,17,2,486000.0,Open,2011
Bbg Grocery,-74.0849259,40.70616679999999,21,3,692000.0,Open,2011
Caracol Grocery,-74.0454845,40.7557342,49,1,231000.0,Open,2011
Carniceria El Prado,-74.0321008,40.7685592,55,1,231000.0,Open,2011
Circle Convenience Store,-74.2518051,40.7149847,26,1,243000.0,Open,2011
Coco Market,-74.1051158,40.6837744,18,1,231000.0,Open,2011
Country Conv Store,-74.2957488,41.0068375,9,1,208000.0,Open,2011
Country Farm,-75.0313837,39.8493159,21,1,222000.0,Open,2011
Country Farm Store,-74.4373357,40.6862326,10,2,481000.0,Open,2011
Cove,-74.023076,40.207316999999996,8,2,458000.0,Open,2011
Deli Grocery,-74.0266843,40.776089,55,2,461000.0,Open,2011
Dollar Produce,-74.8740131,39.014113200000004,8,2,817000.0,Open,2011
EZ Market & Liquor,-74.087358,40.7207268,32,2,461000.0,Open,2011
Gas Go Inc,-74.9261292,40.5086372,4,1,1010000.0,Open,2011
Gino's Market,-75.1675117,40.6849006,5,1,235000.0,Open,2011
Ionian Petroleum Inc,-74.4145249,40.5070922,22,6,8036000.0,Open,2011
Jerez Mini Market,-73.9596031,40.8136973,59,2,461000.0,Open,2011
Jersey Grocery,-74.0814288,40.7089718,21,1,231000.0,Open,2011
Kilroy's Administrative Office,-74.12771219999999,40.9619393,19,50,12617000.0,Open,2011
Krausers Food Store,-74.7018359,40.781774600000006,4,2,529000.0,Open,2011
KWIK-FILL USA,-74.5304905,40.420195899999996,8,4,5357000.0,Open,2011
LA 37 Grocery Meat,-74.0268679,40.7746487,55,4,922000.0,Open,2011
LA Bodega,-74.03991070000001,40.7580526,55,2,461000.0,Open,2011
LA Dona Grocery & Deli,-74.12329799999999,40.662377899999996,18,2,461000.0,Open,2011
LA Familia Grocery LLC,-74.7392162,40.2075236,8,3,704000.0,Open,2011
Las Palmas,-74.08357190000001,40.712346600000004,21,2,461000.0,Open,2011
Lee Liquor & Grocery Store,-74.0422444,40.7492318,49,4,1333000.0,Open,2011
Lizardo Deli Grocery,-74.2299693,40.7813635,16,2,486000.0,Open,2011
Luciano Mini Market,-74.746431,40.231199,6,3,704000.0,Open,2011
Lupita Groceries,-74.66495069999999,40.3559447,7,2,342000.0,Open,2011
M & S Grocery,-74.7709429,40.1153045,8,2,473000.0,Open,2011
El Guero Svc,-74.44887609999999,40.488217,20,1,229000.0,Open,2011
509 Grove Deli,-74.2131468,40.7398909,26,2,486000.0,Open,2011
A & D Supermarket,-74.0233334,40.780090200000004,55,2,461000.0,Open,2011
A & J Grocery,-74.0115358,40.7869657,59,2,461000.0,Open,2011
A & L Mini Mart,-74.228115,40.763943,16,2,486000.0,Open,2011
Abreu Mini Market,-74.09814140000002,40.690445700000005,21,2,461000.0,Open,2011
Aladin News & Grocery LLC,-74.0786269,40.7189932,32,2,461000.0,Open,2011
Aliah Grocery,-74.0133335,40.7890802,59,2,461000.0,Open,2011
Alimir George Grocery LLC,-74.0696171,40.724608200000006,39,2,461000.0,Open,2011
American Pinoy Food Mart,-73.9960189,40.92749,20,2,505000.0,Open,2011
American Pinoy Food Mart Inc,-74.1031657,40.6933755,18,6,1383000.0,Open,2011
Anderson Grocery Inc,-74.069805,40.7239486,39,3,692000.0,Open,2011
Arb1 Trading Inc,-74.044628,40.720650799999994,48,4,654000.0,Open,2011
Atos Food,-74.2903934,40.8468977,11,2,486000.0,Open,2011
B & A Hoboken Inc,-74.028982,40.7539948,54,6,9085000.0,Open,2011
Bello Grocery Store,-74.0925892,40.6916347,21,2,461000.0,Open,2011
Best Mexican Deli & Grocery,-84.2363036,32.557252899999995,3,1,265000.0,Open,2011
Broad St Food Plaza,-74.1799142,40.723206,22,3,728000.0,Open,2011
Brunswick Mini Market LLC,-74.7544403,40.2333835,6,2,469000.0,Open,2011
Cibao Groceries,-74.4471358,40.4830466,20,3,687000.0,Open,2011
Constansa Supermarket,-74.2761373,40.510676700000005,12,3,576000.0,Open,2011
Consuelo Mini Market,-74.18056440000001,40.928352200000006,18,3,623000.0,Open,2011
Cooke Avenue Convenience,-74.22034000000001,40.577138700000006,18,2,458000.0,Open,2011
Cream Ridge Country Mkt-Lqrs,-74.49693359999999,40.1110591,0,2,579000.0,Open,2011
Cuba Mini Mart,-74.0099396,40.7908033,59,1,231000.0,Open,2011
Daisey's Food Store,-74.2753734,40.5180338,12,4,916000.0,Open,2011
Dariana Grocery,-74.4435635,40.4864773,20,2,458000.0,Open,2011
Desi Corner,-74.5769925,40.327694799999996,8,1,229000.0,Open,2011
Dollar Industry LLC,-74.1723462,40.7361696,17,8,1941000.0,Open,2011
East Orange Supermarket,-74.21100820000001,40.7651806,18,2,486000.0,Open,2011
Eco Hoboken LLC,-74.0300417,40.750203000000006,54,2,461000.0,Open,2011
El Cibao Grocery,-74.18094609999999,40.92378970000001,18,3,623000.0,Open,2011
Espana Grocery,-74.03728309999998,40.760563399999995,55,2,461000.0,Open,2011
Extra Supermarket,-74.01637070000001,40.785410299999995,59,10,2304000.0,Open,2011
F & N Corp LLC,-74.01768929999999,40.7894783,59,1,231000.0,Open,2011
Fine Grocery Store Inc,-74.14688819999999,40.7480858,16,1,231000.0,Open,2011
Francis 2704 Dell Grocery,-74.0360483,40.7625184,55,2,461000.0,Open,2011
Freehold Liquor Convenience,-74.3114589,40.236018,10,3,868000.0,Open,2011
Fruit Grocery My Family,-75.1911648,40.6867825,5,2,469000.0,Open,2011
Gonzaga Grocery,-74.27529799999999,40.5122973,12,2,458000.0,Open,2011
Gutierrez Grocery,-74.18398470000001,40.9167164,18,1,208000.0,Open,2011
H & Y Food Market,-74.01073249999999,40.8316965,48,2,505000.0,Open,2011
H & Y Minimart,-74.199733,40.744964,15,3,728000.0,Open,2011
Hari Mini Store,-74.2176581,40.7877893,18,1,243000.0,Open,2011
Ideal Supermarket & Deli Inc,-74.2683212,40.5201591,12,4,916000.0,Open,2011
J & M Grocery Inc,-74.2094402,40.7373521,15,4,971000.0,Open,2011
J A,-74.74373100000001,40.210932299999996,8,2,469000.0,Open,2011
J M Grocery Store,-74.19080679999999,40.758936299999995,17,2,486000.0,Open,2011
Jacques Grocery,-74.76232409999999,40.233032200000004,6,3,704000.0,Open,2011
Jocelyn's Deli,-74.15625759999999,40.7548943,20,1,231000.0,Open,2011
Jose Supermarket,-74.2146921,40.7107211,24,2,486000.0,Open,2011
Josmary Deli & Grocery,-74.7442453,40.209254200000004,8,5,1173000.0,Open,2011
Jumbo Mini Market,-74.02627120000001,40.7792715,55,2,461000.0,Open,2011
Kelvin Mini MARKET LLC,-74.1245713,40.8703271,29,2,416000.0,Open,2011
Kennedy News,-74.0092963,40.8070454,55,2,461000.0,Open,2011
Kenya Deli Grocery,-74.0713883,40.7194789,32,2,461000.0,Open,2011
Krauzers,-74.2503268,40.7664046,11,3,728000.0,Open,2011
Kristal Grocery & Deli,-74.0104196,40.793420000000005,59,2,461000.0,Open,2011
LA Mia Grocery,-74.0753235,40.7151185,32,1,231000.0,Open,2011
LA Perfecta Supermarket,-74.070299,40.72136629999999,32,2,461000.0,Open,2011
LA Union Grocery,-74.44233840000001,40.487638700000005,20,2,458000.0,Open,2011
Los Precios Supermarket,-74.03070079999999,40.7704643,55,12,2765000.0,Open,2011
Easy Food Market Corp,-74.21581479999999,40.781816600000006,18,2,486000.0,Open,2011
El Yuca,-74.14180309999999,40.7309739,19,1,243000.0,Open,2011
F & F Deli & Grocery,-74.4413194,40.489624299999996,20,2,458000.0,Open,2011
Acapulco Grocery & Deli,-74.1144758,40.6680417,18,2,461000.0,Open,2011
Al-Madina Grocery & Fish,-74.1720481,40.91946110000001,20,2,416000.0,Open,2011
Andri Deli Grocery,-74.0134821,40.7806664,59,2,461000.0,Open,2011
Apna Bazar Cash & Carry,-74.3457339,40.5734344,26,22,5036000.0,Open,2011
B & C Foods,-74.6272794,40.2189324,6,8,1876000.0,Open,2011
Bally Grocery Store,-74.1642964,40.911403,20,2,416000.0,Open,2011
Bisono Supermarket,-74.1958975,40.749067100000005,17,4,971000.0,Open,2011
Carteret Grocery,-74.2183338,40.582601600000004,18,2,458000.0,Open,2011
Ciales Grocery Inc,-74.1773864,40.7613969,17,1,243000.0,Open,2011
Cierra Grocery,-74.139663,40.8586659,29,1,208000.0,Open,2011
Easymart,-74.3850463,40.397430299999996,10,2,458000.0,Open,2011
El Chevy Grocery,-74.07899300000001,40.705512,21,2,461000.0,Open,2011
Extra Savings Supermarket,-74.4520589,40.492168,20,8,1832000.0,Open,2011
Family Grocery,-74.2118078,40.770157700000006,18,3,728000.0,Open,2011
General Eight Brothers,-74.19743390000001,40.739258500000005,15,2,486000.0,Open,2011
Grab N Go Deli Grocery,-74.08463409999999,40.7113926,21,2,461000.0,Open,2011
Gro Mart,-74.0585037,40.7903213,43,2,461000.0,Open,2011
India Grocers,-74.3403181,40.5715854,26,2,458000.0,Open,2011
Inoa Food Market,-75.11031940000001,39.9370688,31,2,443000.0,Open,2011
Internation Mexican Groc,-74.0427725,40.266442100000006,9,2,458000.0,Open,2011
International Super Market,-74.2093809,40.089945,10,2,518000.0,Open,2011
Jasmine Grocery Store,-74.1638377,40.9103758,20,2,416000.0,Open,2011
Kosher Village LLC,-74.1993142,40.105167,10,2,518000.0,Open,2011
LA Ideal Supermarket,-74.19782370000001,40.6491384,24,1,241000.0,Open,2011
Lissette Supermarket,-74.1721054,40.910737,20,2,416000.0,Open,2011
Luna Grocery,-74.2320785,40.7868696,11,2,486000.0,Open,2011
M & B One Mini Market,-74.13110759999999,40.8691882,29,3,623000.0,Open,2011
G & S Supermarket,-74.21517370000001,40.675552200000006,25,3,721000.0,Open,2011
Monegro Grocery,-74.0610083,40.710486700000004,32,2,461000.0,Open,2011
Quick Fresh,-74.1871607,40.742533,15,2,486000.0,Open,2011
76 Gas Station,-74.29828940000002,40.2936679,11,4,4420000.0,Open,2011
Babes Corner Store,-74.0749166,39.941312599999996,4,2,518000.0,Open,2011
Bowers Grocery,-74.0527873,40.748863899999996,49,2,461000.0,Open,2011
Bridge Street Svc Ctr,-75.0698298,40.5489559,0,2,353000.0,Open,2011
Elian Grocery,-74.22410009999999,40.7501527,15,2,486000.0,Open,2011
Glass Gardens,-74.08049759999999,40.91522020000001,24,2,505000.0,Open,2011
Health Aid Drug Pharmacy,-74.0490892,40.735947700000004,39,4,1440000.0,Open,2011
LA Economic Mini Market,-74.1561774,40.7441182,16,2,461000.0,Open,2011
Center Food Market,-75.1215397,39.9377326,31,2,443000.0,Open,2011
Lucky 7 Marlton Deli,-74.92128819999999,39.89530379999999,13,2,473000.0,Open,2011
Caba Grocery Inc,-74.2715073,40.5040975,12,2,458000.0,Open,2011
Country Farm,-74.3186249,40.5725659,21,1,229000.0,Open,2011
Country Farm Food Store,-74.72527099999999,39.4569861,2,1,265000.0,Open,2011
D G's Place,-74.20669740000001,40.81608129999999,19,3,728000.0,Open,2011
E Z Stop,-74.5722102,41.139104100000004,5,8,818000.0,Open,2011
Family Grocery,-74.231941,40.738074700000006,22,2,486000.0,Open,2011
Hometown Market Forked River,-74.2018365,39.8231429,3,7,1810000.0,Open,2011
Izucar Deli & Grocery,-74.11657,40.866200899999995,29,1,208000.0,Open,2011
J N R Grocery Corp,-74.4048366,40.817943400000004,15,1,272000.0,Open,2011
K F Trucking,-74.2819361,40.656286,32,10,2533000.0,Open,2011
Long Branch Convenience Stores,-74.000013,40.2997592,7,2,458000.0,Open,2011
Food Express Flemington Nj,-74.8567015,40.5218251,4,1,58000.0,Open,2011
Minit Mart,-74.36041290000001,40.4600385,12,2,458000.0,Open,2011
A D Foods,-74.02718929999999,40.2143443,8,3,687000.0,Open,2011
A R Supermarket,-74.2660521,40.5127979,12,1,229000.0,Open,2011
Andeliz Food Market,-75.0213181,39.480042600000004,8,3,716000.0,Open,2011
Associated Supermarket,-74.16310820000001,40.9145637,20,2,416000.0,Open,2011
